#DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
11/09/2016;11:00;São Paulo/SP;3x1;Figueirense/SC
11/09/2016;16:00;Atlético/PR;2x1;Internacional/RS
11/09/2016;16:00;Santos/SP;2x1;Corinthians/SP
11/09/2016;16:00;Cruzeiro/MG;0x2;Botafogo/RJ
11/09/2016;16:00;Sport/PE;5x3;Santa Cruz/PE
11/09/2016;18:30;Grêmio/RS;0x0;Palmeiras/SP
11/09/2016;18:30;Ponte Preta/SP;1x1;América/MG
12/09/2016;20:00;Fluminense/RJ;4x2;Atlético/MG
14/09/2016;19:30;Botafogo/RJ;0x1;Santos/SP
14/09/2016;19:30;Figueirense/SC;2x2;América/MG
14/09/2016;21:00;Ponte Preta/SP;3x0;Grêmio/RS
14/09/2016;21:00;Santa Cruz/PE;1x0;Atlético/PR
14/09/2016;21:45;Palmeiras/SP;1x1;Flamengo/RJ
14/09/2016;21:45;Coritiba/PR;1x1;Corinthians/SP
